subject,trial,dimension,item_set,test_form,item,distractor,accuracy,rt,logrt
p233f40aj2ompblg0np7ck05,8,5,3,1.0,59,pd,0.0,9.095,2.2077248119700856
p4wk3mkf18i32bq9fmhqgqxm,1,2,3,1.0,1,pd,1.0,3.542,1.2646915393606417
p4wk3mkf18i32bq9fmhqgqxm,2,2,3,1.0,6,pd,0.0,13.296,2.5874632381130924
p4wk3mkf18i32bq9fmhqgqxm,3,3,3,1.0,15,pd,1.0,13.071,2.5703960358034146
p4wk3mkf18i32bq9fmhqgqxm,4,3,3,1.0,10,pd,1.0,20.408,3.0159269808395104
p4wk3mkf18i32bq9fmhqgqxm,5,4,3,1.0,12,pd,1.0,15.719,2.754870171746101
p4wk3mkf18i32bq9fmhqgqxm,6,4,3,1.0,23,pd,1.0,10.259,2.3281553691055756
p4wk3mkf18i32bq9fmhqgqxm,7,5,3,1.0,14,pd,0.0,19.233,2.95662755367323
p4wk3mkf18i32bq9fmhqgqxm,8,5,3,1.0,26,pd,0.0,16.285,2.790244438728197
p8ngi1qy0tgt2613jz8ju482,1,2,3,1.0,19,pd,0.0,10.076,2.3101563584903637
p8ngi1qy0tgt2613jz8ju482,2,2,3,1.0,20,pd,1.0,16.928,2.828969055675889
p8ngi1qy0tgt2613jz8ju482,3,3,3,1.0,11,pd,0.0,16.248,2.7879698242780835
p8ngi1qy0tgt2613jz8ju482,4,3,3,1.0,18,pd,1.0,20.063,2.9988773226980636
p8ngi1qy0tgt2613jz8ju482,5,4,3,1.0,16,pd,1.0,6.93,1.9358598132018119
p8ngi1qy0tgt2613jz8ju482,6,4,3,1.0,17,pd,1.0,17.727,2.8750889010316474
p8ngi1qy0tgt2613jz8ju482,7,5,3,1.0,14,pd,0.0,21.577,3.071627932557248
p8ngi1qy0tgt2613jz8ju482,8,5,3,1.0,26,pd,0.0,29.057,3.369259418126215
pdp0sjilpxro3n4ai3ziwy9l,1,2,3,1.0,1,pd,1.0,1.831,0.6048622656923737
pdp0sjilpxro3n4ai3ziwy9l,2,2,3,1.0,6,pd,1.0,3.342,1.206569430173202
pdp0sjilpxro3n4ai3ziwy9l,3,3,3,1.0,11,pd,0.0,6.071,1.803523336148297
pdp0sjilpxro3n4ai3ziwy9l,4,3,3,1.0,18,pd,0.0,5.622,1.7266874724843402
pdp0sjilpxro3n4ai3ziwy9l,5,4,3,1.0,12,pd,0.0,3.326,1.201770380770736
pdp0sjilpxro3n4ai3ziwy9l,6,4,3,1.0,23,pd,1.0,9.623,2.2641560663742637
pdp0sjilpxro3n4ai3ziwy9l,7,5,3,1.0,52,pd,0.0,11.534,2.445299195193221
pdp0sjilpxro3n4ai3ziwy9l,8,5,3,1.0,59,pd,0.0,6.527,1.8759474196530803
pgiebczhtlpklswe11sq6yun,1,2,3,1.0,19,pd,1.0,14.212,2.6540866781587806
pgiebczhtlpklswe11sq6yun,2,2,3,1.0,20,pd,1.0,14.403,2.667436518216913
pgiebczhtlpklswe11sq6yun,3,3,3,1.0,11,pd,0.0,16.24,2.787477334733532
pgiebczhtlpklswe11sq6yun,4,3,3,1.0,18,pd,0.0,26.582,3.280234294999141
pgiebczhtlpklswe11sq6yun,5,4,3,1.0,12,pd,,,
pgiebczhtlpklswe11sq6yun,6,4,3,1.0,23,pd,0.0,9.774,2.279725798847963
pgiebczhtlpklswe11sq6yun,7,5,3,1.0,52,pd,1.0,22.422,3.1100426197314017
pgiebczhtlpklswe11sq6yun,8,5,3,1.0,59,pd,1.0,29.072,3.3697755116538155
pjspp9sgkpyn2kh3sh4mqhgm,1,2,3,1.0,19,pd,1.0,8.678,2.160791087376159
pjspp9sgkpyn2kh3sh4mqhgm,2,2,3,1.0,20,pd,1.0,7.02,1.9487632180377197
pjspp9sgkpyn2kh3sh4mqhgm,3,3,3,1.0,11,pd,1.0,20.025,2.996981492954423
pjspp9sgkpyn2kh3sh4mqhgm,4,3,3,1.0,18,pd,1.0,16.866,2.8252997611524497
pjspp9sgkpyn2kh3sh4mqhgm,5,4,3,1.0,16,pd,1.0,6.09,1.8066480817218056
pjspp9sgkpyn2kh3sh4mqhgm,6,4,3,1.0,17,pd,0.0,7.222,1.977131922855266
pjspp9sgkpyn2kh3sh4mqhgm,7,5,3,1.0,52,pd,1.0,17.388,2.855780313126546
pjspp9sgkpyn2kh3sh4mqhgm,8,5,3,1.0,59,pd,0.0,11.284,2.42338579313975
pyz9lk7me91x9ehbw3oiyqd7,1,2,3,1.0,1,pd,1.0,2.112,0.7476353658440151
pyz9lk7me91x9ehbw3oiyqd7,2,2,3,1.0,6,pd,1.0,3.047,1.114157500003572
pyz9lk7me91x9ehbw3oiyqd7,3,3,3,1.0,11,pd,1.0,5.947,1.7828868907244566
pyz9lk7me91x9ehbw3oiyqd7,4,3,3,1.0,18,pd,1.0,8.516,2.1419467470312332
pyz9lk7me91x9ehbw3oiyqd7,5,4,3,1.0,12,pd,0.0,8.537,2.1444096580281693
pyz9lk7me91x9ehbw3oiyqd7,6,4,3,1.0,23,pd,1.0,9.17,2.2159372862683733
pyz9lk7me91x9ehbw3oiyqd7,7,5,3,1.0,52,pd,0.0,7.945,2.072542799988679
pyz9lk7me91x9ehbw3oiyqd7,8,5,3,1.0,59,pd,0.0,6.116,1.810908288066816
q3layilcyvnfn92z2xlu2njq,1,2,3,1.0,1,pd,1.0,2.176,0.7774883289936962
q3layilcyvnfn92z2xlu2njq,2,2,3,1.0,6,pd,0.0,16.516,2.804329608023844
q3layilcyvnfn92z2xlu2njq,3,3,3,1.0,15,pd,1.0,11.843,2.471736975739358
q3layilcyvnfn92z2xlu2njq,4,3,3,1.0,10,pd,1.0,13.705,2.617760729754749
q3layilcyvnfn92z2xlu2njq,5,4,3,1.0,16,pd,1.0,15.677,2.752194670086394
q3layilcyvnfn92z2xlu2njq,6,4,3,1.0,17,pd,1.0,18.916,2.940008124781629
q3layilcyvnfn92z2xlu2njq,7,5,3,1.0,52,pd,0.0,17.117,2.8400721217135274
q3layilcyvnfn92z2xlu2njq,8,5,3,1.0,59,pd,0.0,22.747,3.124433268569725
qbulyg8ke67tb1x8xuecwhi4,1,2,3,1.0,19,pd,1.0,5.615,1.7254415881904066
qbulyg8ke67tb1x8xuecwhi4,2,2,3,1.0,20,pd,1.0,7.13,1.9643112344262046
qbulyg8ke67tb1x8xuecwhi4,3,3,3,1.0,11,pd,0.0,8.693,2.162518104096927
qbulyg8ke67tb1x8xuecwhi4,4,3,3,1.0,18,pd,1.0,9.939,2.2964664119858686
qbulyg8ke67tb1x8xuecwhi4,5,4,3,1.0,16,pd,1.0,4.253,1.4476246162714965
qbulyg8ke67tb1x8xuecwhi4,6,4,3,1.0,17,pd,0.0,8.544,2.145229282217839
qbulyg8ke67tb1x8xuecwhi4,7,5,3,1.0,52,pd,0.0,13.866,2.6294398005202986
qbulyg8ke67tb1x8xuecwhi4,8,5,3,1.0,59,pd,0.0,6.943,1.9377339577711363
qz3cypz22zf4di7y9yj1uuur,1,2,3,1.0,19,pd,1.0,9.883,2.2908161093940467
qz3cypz22zf4di7y9yj1uuur,2,2,3,1.0,20,pd,1.0,9.687,2.270784780444248
qz3cypz22zf4di7y9yj1uuur,3,3,3,1.0,15,pd,1.0,7.553,2.0219448353313108
qz3cypz22zf4di7y9yj1uuur,4,3,3,1.0,10,pd,1.0,11.531,2.445039060788979
qz3cypz22zf4di7y9yj1uuur,5,4,3,1.0,16,pd,1.0,9.06,2.203869120054888
qz3cypz22zf4di7y9yj1uuur,6,4,3,1.0,17,pd,1.0,9.758,2.2780874613936453
qz3cypz22zf4di7y9yj1uuur,7,5,3,1.0,52,pd,0.0,15.098,2.714562284717433
qz3cypz22zf4di7y9yj1uuur,8,5,3,1.0,59,pd,1.0,15.439,2.7368967756597895
s62sytaf6l5lm2fdeumsed7n,1,2,3,1.0,19,pd,0.0,1.947,0.6662897263900627
s62sytaf6l5lm2fdeumsed7n,2,2,3,1.0,20,pd,1.0,2.564,0.9415685390584236
s62sytaf6l5lm2fdeumsed7n,3,3,3,1.0,15,pd,0.0,0.658,-0.4185503476568198
s62sytaf6l5lm2fdeumsed7n,4,3,3,1.0,10,pd,0.0,0.93,-0.07257069283483537
s62sytaf6l5lm2fdeumsed7n,5,4,3,1.0,12,pd,1.0,2.304,0.8346467428336447
s62sytaf6l5lm2fdeumsed7n,6,4,3,1.0,23,pd,1.0,1.076,0.07325046173959274
s62sytaf6l5lm2fdeumsed7n,7,5,3,1.0,14,pd,1.0,1.791,0.5827741230785747
s62sytaf6l5lm2fdeumsed7n,8,5,3,1.0,26,pd,1.0,0.986,-0.014098924379501648
s69v6c39uejlekaa0wd3n6gv,1,2,3,1.0,19,pd,1.0,9.413,2.242091712565083
s69v6c39uejlekaa0wd3n6gv,2,2,3,1.0,20,pd,0.0,14.559,2.6782093590911886
s69v6c39uejlekaa0wd3n6gv,3,3,3,1.0,11,pd,0.0,10.791,2.3787124533815964
s69v6c39uejlekaa0wd3n6gv,4,3,3,1.0,18,pd,0.0,15.625,2.7488721956224653
s69v6c39uejlekaa0wd3n6gv,5,4,3,1.0,12,pd,0.0,10.652,2.365747667951686
s69v6c39uejlekaa0wd3n6gv,6,4,3,1.0,23,pd,0.0,12.173,2.4992203844274594
s69v6c39uejlekaa0wd3n6gv,7,5,3,1.0,14,pd,0.0,19.034,2.9462268536501517
s69v6c39uejlekaa0wd3n6gv,8,5,3,1.0,26,pd,0.0,8.775,2.1719067693519296
s6qdrc38m24k85lsun809tm1,1,2,3,1.0,1,pd,1.0,1.511,0.41277168329060243
s6qdrc38m24k85lsun809tm1,2,2,3,1.0,6,pd,0.0,4.752,1.5585655820603437
s6qdrc38m24k85lsun809tm1,3,3,3,1.0,15,pd,0.0,6.968,1.9413282395502016
s6qdrc38m24k85lsun809tm1,4,3,3,1.0,10,pd,1.0,14.864,2.698942182071483
s6qdrc38m24k85lsun809tm1,5,4,3,1.0,16,pd,1.0,9.224,2.221808782966758
s6qdrc38m24k85lsun809tm1,6,4,3,1.0,17,pd,1.0,14.84,2.6973262377392344
s6qdrc38m24k85lsun809tm1,7,5,3,1.0,52,pd,0.0,9.312,2.231303890989082
s6qdrc38m24k85lsun809tm1,8,5,3,1.0,59,pd,0.0,7.24,1.979621206397625
s814fvyx3xtxgoh26lu2xo0o,1,2,3,1.0,19,pd,0.0,4.791,1.566739157900985
s814fvyx3xtxgoh26lu2xo0o,2,2,3,1.0,20,pd,1.0,10.463,2.34784522439891
s814fvyx3xtxgoh26lu2xo0o,3,3,3,1.0,11,pd,0.0,11.255,2.4208124743586956
s814fvyx3xtxgoh26lu2xo0o,4,3,3,1.0,18,pd,1.0,6.407,1.8573911426568845
s814fvyx3xtxgoh26lu2xo0o,5,4,3,1.0,12,pd,0.0,3.932,1.3691482022849202
s814fvyx3xtxgoh26lu2xo0o,6,4,3,1.0,23,pd,0.0,5.962,1.7854059952558796
s814fvyx3xtxgoh26lu2xo0o,7,5,3,1.0,14,pd,1.0,3.493,1.250760965824695
s814fvyx3xtxgoh26lu2xo0o,8,5,3,1.0,26,pd,0.0,5.193,1.6473115648621819
sagqv1lehfgbzqedwjaoa251,1,2,3,1.0,1,pd,1.0,3.42,1.2296405510745139
sagqv1lehfgbzqedwjaoa251,2,2,3,1.0,6,pd,1.0,8.503,2.1404190424036553
sagqv1lehfgbzqedwjaoa251,3,3,3,1.0,11,pd,1.0,21.474,3.0668429010119436
sagqv1lehfgbzqedwjaoa251,4,3,3,1.0,18,pd,1.0,15.112,2.7154891301992086
sagqv1lehfgbzqedwjaoa251,5,4,3,1.0,12,pd,1.0,22.681,3.1215275695982987
sagqv1lehfgbzqedwjaoa251,6,4,3,1.0,23,pd,1.0,15.578,2.745859662497757
sagqv1lehfgbzqedwjaoa251,7,5,3,1.0,14,pd,1.0,14.725,2.6895467295376503
sagqv1lehfgbzqedwjaoa251,8,5,3,1.0,26,pd,,,
sr24x05xbcfpp407vazkqlrz,1,2,3,1.0,1,pd,1.0,3.847,1.347293623770158
sr24x05xbcfpp407vazkqlrz,2,2,3,1.0,6,pd,1.0,4.672,1.5415872455259259
sr24x05xbcfpp407vazkqlrz,3,3,3,1.0,15,pd,1.0,13.073,2.570549034579723
sr24x05xbcfpp407vazkqlrz,4,3,3,1.0,10,pd,0.0,6.59,1.8855533485144158
sr24x05xbcfpp407vazkqlrz,5,4,3,1.0,16,pd,0.0,1.229,0.20620083058389785
sr24x05xbcfpp407vazkqlrz,6,4,3,1.0,17,pd,0.0,0.855,-0.15665381004537685
sr24x05xbcfpp407vazkqlrz,7,5,3,1.0,14,pd,0.0,2.15,0.7654678421395714
sr24x05xbcfpp407vazkqlrz,8,5,3,1.0,26,pd,0.0,1.277,0.24451357705040216
t40o3iej643eic2dnq824zbo,1,2,3,1.0,19,pd,1.0,13.983,2.6378423060587135
t40o3iej643eic2dnq824zbo,2,2,3,1.0,20,pd,1.0,11.59,2.4501426573516603
t40o3iej643eic2dnq824zbo,3,3,3,1.0,15,pd,0.0,12.039,2.4881513799528894
t40o3iej643eic2dnq824zbo,4,3,3,1.0,10,pd,0.0,18.649,2.9257925253493093
t40o3iej643eic2dnq824zbo,5,4,3,1.0,12,pd,0.0,18.613,2.923860261316196
t40o3iej643eic2dnq824zbo,6,4,3,1.0,23,pd,0.0,10.854,2.384533675641213
t40o3iej643eic2dnq824zbo,7,5,3,1.0,14,pd,,,
t40o3iej643eic2dnq824zbo,8,5,3,1.0,26,pd,0.0,14.0,2.6390573296152584
t88l62m5luc73cw4o1ue30nz,1,2,3,1.0,19,pd,1.0,4.735,1.5549817266380417
t88l62m5luc73cw4o1ue30nz,2,2,3,1.0,20,pd,0.0,5.117,1.6325683298229547
t88l62m5luc73cw4o1ue30nz,3,3,3,1.0,11,pd,1.0,6.202,1.8248718206782573
t88l62m5luc73cw4o1ue30nz,4,3,3,1.0,18,pd,1.0,7.245,1.9803115757726457
t88l62m5luc73cw4o1ue30nz,5,4,3,1.0,16,pd,1.0,3.382,1.2184672504763885
t88l62m5luc73cw4o1ue30nz,6,4,3,1.0,17,pd,0.0,4.106,1.4124493185967417
t88l62m5luc73cw4o1ue30nz,7,5,3,1.0,14,pd,0.0,3.614,1.2848151921700368
t88l62m5luc73cw4o1ue30nz,8,5,3,1.0,26,pd,0.0,6.134,1.8138470656920598
t9d3r4e94iufm1ah305ebkha,1,2,3,1.0,1,pd,1.0,2.75,1.0116009116784799
t9d3r4e94iufm1ah305ebkha,2,2,3,1.0,6,pd,0.0,11.414,2.4348406721145164
t9d3r4e94iufm1ah305ebkha,3,3,3,1.0,11,pd,0.0,22.106,3.0958490648887635
t9d3r4e94iufm1ah305ebkha,4,3,3,1.0,18,pd,1.0,11.403,2.4338764786752214
t9d3r4e94iufm1ah305ebkha,5,4,3,1.0,16,pd,1.0,6.626,1.8910013038777043
t9d3r4e94iufm1ah305ebkha,6,4,3,1.0,17,pd,0.0,26.126,3.2629309870643715
t9d3r4e94iufm1ah305ebkha,7,5,3,1.0,14,pd,0.0,8.235,2.1083933636296037
t9d3r4e94iufm1ah305ebkha,8,5,3,1.0,26,pd,0.0,10.914,2.39004636876404
tx3bx0nov1zafxqgq5qxd3ov,1,2,3,1.0,19,pd,1.0,9.543,2.2558079014351167
tx3bx0nov1zafxqgq5qxd3ov,2,2,3,1.0,20,pd,0.0,17.649,2.8706791245504286
tx3bx0nov1zafxqgq5qxd3ov,3,3,3,1.0,15,pd,0.0,27.33,3.3079849999399764
tx3bx0nov1zafxqgq5qxd3ov,4,3,3,1.0,10,pd,1.0,28.525,3.350780895748139
tx3bx0nov1zafxqgq5qxd3ov,5,4,3,1.0,12,pd,1.0,16.625,2.810907586541918
tx3bx0nov1zafxqgq5qxd3ov,6,4,3,1.0,23,pd,1.0,15.405,2.734692132048631
tx3bx0nov1zafxqgq5qxd3ov,7,5,3,1.0,52,pd,0.0,28.845,3.3619366677088527
tx3bx0nov1zafxqgq5qxd3ov,8,5,3,1.0,59,pd,0.0,25.198,3.226764626288438
u14cqkb3zem2awe3nc6gek7c,1,2,3,1.0,1,pd,1.0,2.699,0.9928813340358675
u14cqkb3zem2awe3nc6gek7c,2,2,3,1.0,6,pd,1.0,3.395,1.2223037610106595
u14cqkb3zem2awe3nc6gek7c,3,3,3,1.0,15,pd,0.0,2.318,0.84070474491756
u14cqkb3zem2awe3nc6gek7c,4,3,3,1.0,10,pd,0.0,1.372,0.31626952930369356
u14cqkb3zem2awe3nc6gek7c,5,4,3,1.0,16,pd,0.0,1.711,0.5370779949100565
u14cqkb3zem2awe3nc6gek7c,6,4,3,1.0,17,pd,0.0,1.798,0.5866749360494286
u14cqkb3zem2awe3nc6gek7c,7,5,3,1.0,52,pd,0.0,2.272,0.8206605008589049
u14cqkb3zem2awe3nc6gek7c,8,5,3,1.0,59,pd,0.0,2.095,0.7395535533741011
ulw69hgebw64mbud6y4skmnm,1,2,3,1.0,19,pd,1.0,6.628,1.8913030995643165
ulw69hgebw64mbud6y4skmnm,2,2,3,1.0,20,pd,0.0,11.227,2.4183215914766425
ulw69hgebw64mbud6y4skmnm,3,3,3,1.0,15,pd,0.0,23.047,3.1375356091283537
ulw69hgebw64mbud6y4skmnm,4,3,3,1.0,10,pd,0.0,2.636,0.9692626166402608
ulw69hgebw64mbud6y4skmnm,5,4,3,1.0,16,pd,0.0,1.611,0.47685510419483734
ulw69hgebw64mbud6y4skmnm,6,4,3,1.0,17,pd,1.0,1.155,0.14410034397375687
ulw69hgebw64mbud6y4skmnm,7,5,3,1.0,14,pd,0.0,7.214,1.9760235824813472
ulw69hgebw64mbud6y4skmnm,8,5,3,1.0,26,pd,0.0,7.563,2.0232679368738924
v55aoqnaqxifjonrej1e94qo,1,2,3,1.0,19,pd,1.0,7.816,2.0561729147404817
v55aoqnaqxifjonrej1e94qo,2,2,3,1.0,20,pd,1.0,10.396,2.341421116779244
v55aoqnaqxifjonrej1e94qo,3,3,3,1.0,15,pd,1.0,11.743,2.463257318382944
v55aoqnaqxifjonrej1e94qo,4,3,3,1.0,10,pd,1.0,16.419,2.7984392008298906
v55aoqnaqxifjonrej1e94qo,5,4,3,1.0,12,pd,0.0,20.954,3.0423295589307733
v55aoqnaqxifjonrej1e94qo,6,4,3,1.0,23,pd,1.0,12.776,2.5475684109127115
v55aoqnaqxifjonrej1e94qo,7,5,3,1.0,14,pd,1.0,15.197,2.721098039951468
v55aoqnaqxifjonrej1e94qo,8,5,3,1.0,26,pd,1.0,16.865,2.8252404685136137
veifenknm2exp55wkymimhgq,1,2,3,1.0,19,pd,1.0,17.268,2.8488550776932313
veifenknm2exp55wkymimhgq,2,2,3,1.0,20,pd,0.0,2.012,0.6991292522374928
veifenknm2exp55wkymimhgq,3,3,3,1.0,11,pd,0.0,14.92,2.702702594775615
veifenknm2exp55wkymimhgq,4,3,3,1.0,18,pd,0.0,1.87,0.6259384308664954
veifenknm2exp55wkymimhgq,5,4,3,1.0,12,pd,1.0,12.275,2.507564673680584
veifenknm2exp55wkymimhgq,6,4,3,1.0,23,pd,1.0,11.685,2.4583059679908215
veifenknm2exp55wkymimhgq,7,5,3,1.0,14,pd,0.0,16.495,2.8030573046805447
veifenknm2exp55wkymimhgq,8,5,3,1.0,26,pd,0.0,2.75,1.0116009116784799
vmjfhqsa104plen4ymhhb54j,1,2,3,1.0,19,pd,1.0,10.974,2.3955288386367837
vmjfhqsa104plen4ymhhb54j,2,2,3,1.0,20,pd,1.0,10.953,2.3936133913416096
vmjfhqsa104plen4ymhhb54j,3,3,3,1.0,15,pd,0.0,26.246,3.2675135964740947
vmjfhqsa104plen4ymhhb54j,4,3,3,1.0,10,pd,1.0,24.203,3.1864765924215233
vmjfhqsa104plen4ymhhb54j,5,4,3,1.0,12,pd,1.0,20.222,3.0067711206692076
vmjfhqsa104plen4ymhhb54j,6,4,3,1.0,23,pd,1.0,15.505,2.7411625525524124
vmjfhqsa104plen4ymhhb54j,7,5,3,1.0,52,pd,0.0,27.065,3.298241380248941
vmjfhqsa104plen4ymhhb54j,8,5,3,1.0,59,pd,,,
w32b9rodpxgsg5wncn0r2hqe,1,2,3,1.0,1,pd,1.0,2.094,0.739076112448345
w32b9rodpxgsg5wncn0r2hqe,2,2,3,1.0,6,pd,1.0,8.103,2.092234363478588
w32b9rodpxgsg5wncn0r2hqe,3,3,3,1.0,11,pd,1.0,24.22,3.1871787381249463
w32b9rodpxgsg5wncn0r2hqe,4,3,3,1.0,18,pd,1.0,22.381,3.108212384637992
w32b9rodpxgsg5wncn0r2hqe,5,4,3,1.0,12,pd,,,
w32b9rodpxgsg5wncn0r2hqe,6,4,3,1.0,23,pd,0.0,12.513,2.526768103882918
w32b9rodpxgsg5wncn0r2hqe,7,5,3,1.0,52,pd,0.0,20.262,3.0087472106314856
w32b9rodpxgsg5wncn0r2hqe,8,5,3,1.0,59,pd,0.0,28.514,3.350395194731769
w8ybcy6j8oex2oif8n1si4kq,1,2,3,1.0,19,pd,1.0,16.255,2.7884005537558685
w8ybcy6j8oex2oif8n1si4kq,2,2,3,1.0,20,pd,1.0,9.958,2.298376248219991
w8ybcy6j8oex2oif8n1si4kq,3,3,3,1.0,15,pd,1.0,7.733,2.0454968856268985
w8ybcy6j8oex2oif8n1si4kq,4,3,3,1.0,10,pd,1.0,24.586,3.2021771752451493
w8ybcy6j8oex2oif8n1si4kq,5,4,3,1.0,16,pd,1.0,15.445,2.7372853263705452
w8ybcy6j8oex2oif8n1si4kq,6,4,3,1.0,17,pd,1.0,7.903,2.0672424342228384
w8ybcy6j8oex2oif8n1si4kq,7,5,3,1.0,52,pd,0.0,16.236,2.7872309989766513
w8ybcy6j8oex2oif8n1si4kq,8,5,3,1.0,59,pd,1.0,17.726,2.875032488316206
wedqa75qtxrnh46824tn6jbk,1,2,3,1.0,19,pd,1.0,5.855,1.7672959970496807
wedqa75qtxrnh46824tn6jbk,2,2,3,1.0,20,pd,1.0,7.977,2.0765624009289927
wedqa75qtxrnh46824tn6jbk,3,3,3,1.0,15,pd,1.0,7.0,1.9459101490553132
wedqa75qtxrnh46824tn6jbk,4,3,3,1.0,10,pd,1.0,12.888,2.5562966458746734
wedqa75qtxrnh46824tn6jbk,5,4,3,1.0,12,pd,1.0,10.664,2.3668735828764076
wedqa75qtxrnh46824tn6jbk,6,4,3,1.0,23,pd,1.0,16.537,2.8056002946680594
wedqa75qtxrnh46824tn6jbk,7,5,3,1.0,52,pd,1.0,16.807,2.8217954662944296
wedqa75qtxrnh46824tn6jbk,8,5,3,1.0,59,pd,0.0,16.489,2.802693491918831
whp1eqbn0x2dxh7by3nk2dda,1,2,3,1.0,1,pd,1.0,2.719,1.0002641656503337
whp1eqbn0x2dxh7by3nk2dda,2,2,3,1.0,6,pd,1.0,7.343,1.9937474784694735
whp1eqbn0x2dxh7by3nk2dda,3,3,3,1.0,11,pd,1.0,11.829,2.4705541435636
whp1eqbn0x2dxh7by3nk2dda,4,3,3,1.0,18,pd,1.0,12.623,2.5355205467707247
whp1eqbn0x2dxh7by3nk2dda,5,4,3,1.0,12,pd,0.0,24.259,3.1887876825509154
whp1eqbn0x2dxh7by3nk2dda,6,4,3,1.0,23,pd,1.0,13.497,2.602467438527145
whp1eqbn0x2dxh7by3nk2dda,7,5,3,1.0,52,pd,1.0,17.339,2.8529582995625358
whp1eqbn0x2dxh7by3nk2dda,8,5,3,1.0,59,pd,1.0,29.715,3.391651968818624
wjrrapbor7p9s1y6swwqel6g,1,2,3,1.0,1,pd,1.0,2.845,1.0455630675782943
wjrrapbor7p9s1y6swwqel6g,2,2,3,1.0,6,pd,1.0,17.529,2.86385665224041
wjrrapbor7p9s1y6swwqel6g,3,3,3,1.0,11,pd,1.0,19.149,2.95225049494203
wjrrapbor7p9s1y6swwqel6g,4,3,3,1.0,18,pd,1.0,15.641,2.7498956716921046
wjrrapbor7p9s1y6swwqel6g,5,4,3,1.0,12,pd,1.0,12.991,2.5642568100135956
wjrrapbor7p9s1y6swwqel6g,6,4,3,1.0,23,pd,1.0,13.048,2.5686348653187125
wjrrapbor7p9s1y6swwqel6g,7,5,3,1.0,14,pd,0.0,24.903,3.2149882781410084
wjrrapbor7p9s1y6swwqel6g,8,5,3,1.0,26,pd,1.0,24.95,3.2168738221975275
wmd7phtdpm131ssmim16a09r,1,2,3,1.0,1,pd,1.0,1.991,0.6886370250820593
wmd7phtdpm131ssmim16a09r,2,2,3,1.0,6,pd,1.0,7.52,2.017566137961748
wmd7phtdpm131ssmim16a09r,3,3,3,1.0,15,pd,1.0,15.973,2.7708997968078197
wmd7phtdpm131ssmim16a09r,4,3,3,1.0,10,pd,0.0,14.602,2.6811585056338942
wmd7phtdpm131ssmim16a09r,5,4,3,1.0,12,pd,1.0,11.169,2.4131420835586894
wmd7phtdpm131ssmim16a09r,6,4,3,1.0,23,pd,1.0,13.736,2.6200201235951743
wmd7phtdpm131ssmim16a09r,7,5,3,1.0,52,pd,1.0,17.355,2.8538806493137496
wmd7phtdpm131ssmim16a09r,8,5,3,1.0,59,pd,1.0,25.581,3.241849888428022
wocr3thfx6cm41pyjjzkb4lo,1,2,3,1.0,1,pd,1.0,2.721,1.0009994598011094
wocr3thfx6cm41pyjjzkb4lo,2,2,3,1.0,6,pd,1.0,11.432,2.4364164406275663
wocr3thfx6cm41pyjjzkb4lo,3,3,3,1.0,11,pd,0.0,21.388,3.062830017086485
wocr3thfx6cm41pyjjzkb4lo,4,3,3,1.0,18,pd,1.0,15.368,2.7322874254662555
wocr3thfx6cm41pyjjzkb4lo,5,4,3,1.0,16,pd,1.0,9.71,2.2731562823032334
wocr3thfx6cm41pyjjzkb4lo,6,4,3,1.0,17,pd,1.0,26.799,3.2883645733878115
wocr3thfx6cm41pyjjzkb4lo,7,5,3,1.0,14,pd,0.0,25.651,3.244582557211606
wocr3thfx6cm41pyjjzkb4lo,8,5,3,1.0,26,pd,1.0,25.797,3.250258206096869
wrbi4z8vg5zmwa3cniznq7kr,1,2,3,1.0,19,pd,1.0,8.703,2.1636677938073765
wrbi4z8vg5zmwa3cniznq7kr,2,2,3,1.0,20,pd,1.0,5.656,1.7327169285942716
wrbi4z8vg5zmwa3cniznq7kr,3,3,3,1.0,15,pd,0.0,6.472,1.8674851797561907
wrbi4z8vg5zmwa3cniznq7kr,4,3,3,1.0,10,pd,0.0,8.952,2.191876971009624
wrbi4z8vg5zmwa3cniznq7kr,5,4,3,1.0,16,pd,0.0,3.976,1.3802762887943276
wrbi4z8vg5zmwa3cniznq7kr,6,4,3,1.0,17,pd,0.0,8.464,2.1358218751159437
wrbi4z8vg5zmwa3cniznq7kr,7,5,3,1.0,52,pd,0.0,5.479,1.7009226025562787
wrbi4z8vg5zmwa3cniznq7kr,8,5,3,1.0,59,pd,0.0,5.879,1.7713866794201178
wz2ndcdxilb4q81ykcq4809w,1,2,3,1.0,1,pd,1.0,3.157,1.1496222095758546
wz2ndcdxilb4q81ykcq4809w,2,2,3,1.0,6,pd,0.0,7.136,1.9651523952777084
wz2ndcdxilb4q81ykcq4809w,3,3,3,1.0,15,pd,0.0,22.606,3.1182153577685394
wz2ndcdxilb4q81ykcq4809w,4,3,3,1.0,10,pd,0.0,29.6,3.3877743613300146
wz2ndcdxilb4q81ykcq4809w,5,4,3,1.0,12,pd,0.0,26.108,3.262241780772971
wz2ndcdxilb4q81ykcq4809w,6,4,3,1.0,23,pd,0.0,24.42,3.1954024686825586
wz2ndcdxilb4q81ykcq4809w,7,5,3,1.0,52,pd,1.0,26.705,3.2848508137917336
wz2ndcdxilb4q81ykcq4809w,8,5,3,1.0,59,pd,0.0,26.846,3.2901168340654445
wzfis0ja2uu2ozc3erzrlron,1,2,3,1.0,19,pd,1.0,12.666,2.5389212380942388
