subject,trial,test_form,stimulus,correct,choice,accuracy,rt,all_loaded,minimum_resolution
kab0jzzxrafag6ufef89ftkv,8,0,a53,0,0.0,1.0,15.428,1,1
kab0jzzxrafag6ufef89ftkv,9,0,a55,1,1.0,1.0,29.404,1,1
kfwpo7jdu24osnoenb40egtw,1,0,a11,4,4.0,1.0,11.776,1,1
kfwpo7jdu24osnoenb40egtw,2,0,a24,4,4.0,1.0,10.222,1,1
kfwpo7jdu24osnoenb40egtw,3,0,a28,7,7.0,1.0,15.397,1,1
kfwpo7jdu24osnoenb40egtw,4,0,a36,1,4.0,0.0,23.103,1,1
kfwpo7jdu24osnoenb40egtw,5,0,a43,4,4.0,1.0,24.385,1,1
kfwpo7jdu24osnoenb40egtw,6,0,a48,5,6.0,0.0,18.471,1,1
kfwpo7jdu24osnoenb40egtw,7,0,a49,6,6.0,1.0,14.784,1,1
kfwpo7jdu24osnoenb40egtw,8,0,a53,0,0.0,1.0,9.174,1,1
kfwpo7jdu24osnoenb40egtw,9,0,a55,1,1.0,1.0,25.923,1,1
kjnguvi77x6fjhgf03qy189m,1,0,a11,4,4.0,1.0,4.07,1,1
kjnguvi77x6fjhgf03qy189m,2,0,a24,4,4.0,1.0,3.509,1,1
kjnguvi77x6fjhgf03qy189m,3,0,a28,7,3.0,0.0,3.213,1,1
kjnguvi77x6fjhgf03qy189m,4,0,a36,1,2.0,0.0,8.505,1,1
kjnguvi77x6fjhgf03qy189m,5,0,a43,4,4.0,1.0,3.943,1,1
kjnguvi77x6fjhgf03qy189m,6,0,a48,5,6.0,0.0,5.886,1,1
kjnguvi77x6fjhgf03qy189m,7,0,a49,6,0.0,0.0,7.286,1,1
kjnguvi77x6fjhgf03qy189m,8,0,a53,0,0.0,1.0,5.766,1,1
kjnguvi77x6fjhgf03qy189m,9,0,a55,1,3.0,0.0,5.447,1,1
kmfa156i9qo40qse8rcrhgkk,1,0,a11,4,5.0,0.0,12.502,1,1
kmfa156i9qo40qse8rcrhgkk,2,0,a24,4,5.0,0.0,18.138,1,1
kmfa156i9qo40qse8rcrhgkk,3,0,a28,7,7.0,1.0,10.959,1,1
kmfa156i9qo40qse8rcrhgkk,4,0,a36,1,2.0,0.0,13.361,1,1
kmfa156i9qo40qse8rcrhgkk,5,0,a43,4,4.0,1.0,13.17,1,1
kmfa156i9qo40qse8rcrhgkk,6,0,a48,5,7.0,0.0,18.913,1,1
kmfa156i9qo40qse8rcrhgkk,7,0,a49,6,6.0,1.0,7.613,1,1
kmfa156i9qo40qse8rcrhgkk,8,0,a53,0,0.0,1.0,9.717,1,1
kmfa156i9qo40qse8rcrhgkk,9,0,a55,1,2.0,0.0,16.557,1,1
ksspisvnatfmnun416jrlj2p,1,0,a11,4,3.0,0.0,19.175,1,1
ksspisvnatfmnun416jrlj2p,2,0,a24,4,4.0,1.0,12.849,1,1
ksspisvnatfmnun416jrlj2p,3,0,a28,7,7.0,1.0,17.35,1,1
ksspisvnatfmnun416jrlj2p,4,0,a36,1,2.0,0.0,15.279,1,1
ksspisvnatfmnun416jrlj2p,5,0,a43,4,4.0,1.0,12.158,1,1
ksspisvnatfmnun416jrlj2p,6,0,a48,5,6.0,0.0,20.732,1,1
ksspisvnatfmnun416jrlj2p,7,0,a49,6,6.0,1.0,11.742,1,1
ksspisvnatfmnun416jrlj2p,8,0,a53,0,0.0,1.0,7.266,1,1
ksspisvnatfmnun416jrlj2p,9,0,a55,1,,,,1,1
kxdrfnay92e38xpevxg2tc4s,1,0,a11,4,4.0,1.0,9.722,1,1
kxdrfnay92e38xpevxg2tc4s,2,0,a24,4,5.0,0.0,12.751,1,1
kxdrfnay92e38xpevxg2tc4s,3,0,a28,7,7.0,1.0,14.651,1,1
kxdrfnay92e38xpevxg2tc4s,4,0,a36,1,1.0,1.0,23.628,1,1
kxdrfnay92e38xpevxg2tc4s,5,0,a43,4,4.0,1.0,26.402,1,1
kxdrfnay92e38xpevxg2tc4s,6,0,a48,5,6.0,0.0,18.888,1,1
kxdrfnay92e38xpevxg2tc4s,7,0,a49,6,5.0,0.0,24.266,1,1
kxdrfnay92e38xpevxg2tc4s,8,0,a53,0,6.0,0.0,26.261,1,1
kxdrfnay92e38xpevxg2tc4s,9,0,a55,1,6.0,0.0,12.475,1,1
l373pms07j5hnk2cai0dglnl,1,0,a11,4,4.0,1.0,12.432,1,1
l373pms07j5hnk2cai0dglnl,2,0,a24,4,5.0,0.0,7.635,1,1
l373pms07j5hnk2cai0dglnl,3,0,a28,7,2.0,0.0,25.962,1,1
l373pms07j5hnk2cai0dglnl,4,0,a36,1,5.0,0.0,24.876,1,1
l373pms07j5hnk2cai0dglnl,5,0,a43,4,4.0,1.0,15.868,1,1
l373pms07j5hnk2cai0dglnl,6,0,a48,5,7.0,0.0,15.316,1,1
l373pms07j5hnk2cai0dglnl,7,0,a49,6,3.0,0.0,6.194,1,1
l373pms07j5hnk2cai0dglnl,8,0,a53,0,3.0,0.0,5.554,1,1
l373pms07j5hnk2cai0dglnl,9,0,a55,1,6.0,0.0,16.992,1,1
l39kyij1l6nqqx0sfqz77nup,1,0,a11,4,4.0,1.0,13.218,1,1
l39kyij1l6nqqx0sfqz77nup,2,0,a24,4,4.0,1.0,8.734,1,1
l39kyij1l6nqqx0sfqz77nup,3,0,a28,7,7.0,1.0,14.239,1,1
l39kyij1l6nqqx0sfqz77nup,4,0,a36,1,5.0,0.0,14.074,1,1
l39kyij1l6nqqx0sfqz77nup,5,0,a43,4,4.0,1.0,16.106,1,1
l39kyij1l6nqqx0sfqz77nup,6,0,a48,5,6.0,0.0,13.924,1,1
l39kyij1l6nqqx0sfqz77nup,7,0,a49,6,6.0,1.0,7.931,1,1
l39kyij1l6nqqx0sfqz77nup,8,0,a53,0,0.0,1.0,16.362,1,1
l39kyij1l6nqqx0sfqz77nup,9,0,a55,1,1.0,1.0,17.446,1,1
l6l8oar94hr2dmyj9gftwfde,1,0,a11,4,4.0,1.0,9.077,1,1
l6l8oar94hr2dmyj9gftwfde,2,0,a24,4,4.0,1.0,12.489,1,1
l6l8oar94hr2dmyj9gftwfde,3,0,a28,7,7.0,1.0,16.102,1,1
l6l8oar94hr2dmyj9gftwfde,4,0,a36,1,2.0,0.0,11.283,1,1
l6l8oar94hr2dmyj9gftwfde,5,0,a43,4,4.0,1.0,12.11,1,1
l6l8oar94hr2dmyj9gftwfde,6,0,a48,5,4.0,0.0,16.073,1,1
l6l8oar94hr2dmyj9gftwfde,7,0,a49,6,6.0,1.0,4.76,1,1
l6l8oar94hr2dmyj9gftwfde,8,0,a53,0,0.0,1.0,5.837,1,1
l6l8oar94hr2dmyj9gftwfde,9,0,a55,1,0.0,0.0,9.222,1,1
lfsgp4idbpimodp9n7rc9y5c,1,0,a11,4,4.0,1.0,6.191,1,1
lfsgp4idbpimodp9n7rc9y5c,2,0,a24,4,4.0,1.0,19.959,1,1
lfsgp4idbpimodp9n7rc9y5c,3,0,a28,7,2.0,0.0,24.191,1,1
lfsgp4idbpimodp9n7rc9y5c,4,0,a36,1,4.0,0.0,28.697,1,1
lfsgp4idbpimodp9n7rc9y5c,5,0,a43,4,4.0,1.0,15.032,1,1
lfsgp4idbpimodp9n7rc9y5c,6,0,a48,5,7.0,0.0,25.952,1,1
lfsgp4idbpimodp9n7rc9y5c,7,0,a49,6,6.0,1.0,19.523,1,1
lfsgp4idbpimodp9n7rc9y5c,8,0,a53,0,2.0,0.0,19.579,1,1
lfsgp4idbpimodp9n7rc9y5c,9,0,a55,1,5.0,0.0,14.815,1,1
ll8rlyc2xpgl2naa2uz384xf,1,0,a11,4,3.0,0.0,8.051,1,1
ll8rlyc2xpgl2naa2uz384xf,2,0,a24,4,4.0,1.0,12.126,1,1
ll8rlyc2xpgl2naa2uz384xf,3,0,a28,7,7.0,1.0,8.404,1,1
ll8rlyc2xpgl2naa2uz384xf,4,0,a36,1,0.0,0.0,14.646,1,1
ll8rlyc2xpgl2naa2uz384xf,5,0,a43,4,4.0,1.0,9.225,1,1
ll8rlyc2xpgl2naa2uz384xf,6,0,a48,5,6.0,0.0,13.453,1,1
ll8rlyc2xpgl2naa2uz384xf,7,0,a49,6,6.0,1.0,12.015,1,1
ll8rlyc2xpgl2naa2uz384xf,8,0,a53,0,6.0,0.0,9.8,1,1
ll8rlyc2xpgl2naa2uz384xf,9,0,a55,1,3.0,0.0,11.272,1,1
lvol8dltzukphy1oje5k5c64,1,0,a11,4,3.0,0.0,28.652,1,1
lvol8dltzukphy1oje5k5c64,2,0,a24,4,0.0,0.0,14.877,1,1
lvol8dltzukphy1oje5k5c64,3,0,a28,7,7.0,1.0,29.311,1,1
lvol8dltzukphy1oje5k5c64,4,0,a36,1,1.0,1.0,26.996,1,1
lvol8dltzukphy1oje5k5c64,5,0,a43,4,0.0,0.0,27.954,1,1
lvol8dltzukphy1oje5k5c64,6,0,a48,5,3.0,0.0,16.296,1,1
lvol8dltzukphy1oje5k5c64,7,0,a49,6,6.0,1.0,21.077,1,1
lvol8dltzukphy1oje5k5c64,8,0,a53,0,0.0,1.0,17.654,1,1
lvol8dltzukphy1oje5k5c64,9,0,a55,1,,,,1,1
m0uhgr35fkshssmdhdv2vxqb,1,0,a11,4,4.0,1.0,12.009,1,1
m0uhgr35fkshssmdhdv2vxqb,2,0,a24,4,4.0,1.0,16.616,1,1
m0uhgr35fkshssmdhdv2vxqb,3,0,a28,7,7.0,1.0,9.458,1,1
m0uhgr35fkshssmdhdv2vxqb,4,0,a36,1,2.0,0.0,14.675,1,1
m0uhgr35fkshssmdhdv2vxqb,5,0,a43,4,7.0,0.0,23.398,1,1
m0uhgr35fkshssmdhdv2vxqb,6,0,a48,5,4.0,0.0,18.994,1,1
m0uhgr35fkshssmdhdv2vxqb,7,0,a49,6,6.0,1.0,16.005,1,1
m0uhgr35fkshssmdhdv2vxqb,8,0,a53,0,0.0,1.0,7.509,1,1
m0uhgr35fkshssmdhdv2vxqb,9,0,a55,1,1.0,1.0,26.916,1,1
m1zqyty0761pxx7uyrp1n03i,1,0,a11,4,2.0,0.0,6.827,1,1
m1zqyty0761pxx7uyrp1n03i,2,0,a24,4,3.0,0.0,15.095,1,1
m1zqyty0761pxx7uyrp1n03i,3,0,a28,7,7.0,1.0,12.866,1,1
m1zqyty0761pxx7uyrp1n03i,4,0,a36,1,7.0,0.0,16.796,1,1
m1zqyty0761pxx7uyrp1n03i,5,0,a43,4,7.0,0.0,12.622,1,1
m1zqyty0761pxx7uyrp1n03i,6,0,a48,5,0.0,0.0,5.502,1,1
m1zqyty0761pxx7uyrp1n03i,7,0,a49,6,0.0,0.0,8.088,1,1
m1zqyty0761pxx7uyrp1n03i,8,0,a53,0,6.0,0.0,8.32,1,1
m1zqyty0761pxx7uyrp1n03i,9,0,a55,1,6.0,0.0,11.416,1,1
m4ap5fh6r0465aptuk5f7yqj,1,0,a11,4,5.0,0.0,9.759,1,1
m4ap5fh6r0465aptuk5f7yqj,2,0,a24,4,3.0,0.0,9.024,1,1
m4ap5fh6r0465aptuk5f7yqj,3,0,a28,7,3.0,0.0,10.478,1,1
m4ap5fh6r0465aptuk5f7yqj,4,0,a36,1,1.0,1.0,23.533,1,1
m4ap5fh6r0465aptuk5f7yqj,5,0,a43,4,6.0,0.0,24.985,1,1
m4ap5fh6r0465aptuk5f7yqj,6,0,a48,5,3.0,0.0,24.989,1,1
m4ap5fh6r0465aptuk5f7yqj,7,0,a49,6,6.0,1.0,13.25,1,1
m4ap5fh6r0465aptuk5f7yqj,8,0,a53,0,6.0,0.0,18.619,1,1
m4ap5fh6r0465aptuk5f7yqj,9,0,a55,1,0.0,0.0,17.765,1,1
m6euo5dahcrknmef8xnwnqo1,1,0,a11,4,0.0,0.0,3.712,1,1
m6euo5dahcrknmef8xnwnqo1,2,0,a24,4,0.0,0.0,6.87,1,1
m6euo5dahcrknmef8xnwnqo1,3,0,a28,7,3.0,0.0,10.182,1,1
m6euo5dahcrknmef8xnwnqo1,4,0,a36,1,5.0,0.0,9.957,1,1
m6euo5dahcrknmef8xnwnqo1,5,0,a43,4,0.0,0.0,9.47,1,1
m6euo5dahcrknmef8xnwnqo1,6,0,a48,5,6.0,0.0,6.885,1,1
m6euo5dahcrknmef8xnwnqo1,7,0,a49,6,3.0,0.0,5.166,1,1
m6euo5dahcrknmef8xnwnqo1,8,0,a53,0,1.0,0.0,6.023,1,1
m6euo5dahcrknmef8xnwnqo1,9,0,a55,1,5.0,0.0,3.264,1,1
m72nnadyh4v60p7z39b5as6x,1,0,a11,4,5.0,0.0,8.857,1,1
m72nnadyh4v60p7z39b5as6x,2,0,a24,4,2.0,0.0,8.511,1,1
m72nnadyh4v60p7z39b5as6x,3,0,a28,7,7.0,1.0,5.692,1,1
m72nnadyh4v60p7z39b5as6x,4,0,a36,1,4.0,0.0,6.77,1,1
m72nnadyh4v60p7z39b5as6x,5,0,a43,4,7.0,0.0,9.834,1,1
m72nnadyh4v60p7z39b5as6x,6,0,a48,5,3.0,0.0,8.097,1,1
m72nnadyh4v60p7z39b5as6x,7,0,a49,6,3.0,0.0,11.17,1,1
m72nnadyh4v60p7z39b5as6x,8,0,a53,0,4.0,0.0,9.88,1,1
m72nnadyh4v60p7z39b5as6x,9,0,a55,1,6.0,0.0,1.921,1,1
mgbhoimjas07224huqy303p1,1,0,a11,4,4.0,1.0,27.268,1,1
mgbhoimjas07224huqy303p1,2,0,a24,4,4.0,1.0,29.538,1,1
mgbhoimjas07224huqy303p1,3,0,a28,7,7.0,1.0,25.825,1,1
mgbhoimjas07224huqy303p1,4,0,a36,1,2.0,0.0,14.866,1,1
mgbhoimjas07224huqy303p1,5,0,a43,4,2.0,0.0,22.661,1,1
mgbhoimjas07224huqy303p1,6,0,a48,5,0.0,0.0,23.991,1,1
mgbhoimjas07224huqy303p1,7,0,a49,6,0.0,0.0,7.51,1,1
mgbhoimjas07224huqy303p1,8,0,a53,0,4.0,0.0,28.375,1,1
mgbhoimjas07224huqy303p1,9,0,a55,1,3.0,0.0,17.877,1,1
mk6xntm62w91n6e0fsj84sbn,1,0,a11,4,5.0,0.0,7.377,1,1
mk6xntm62w91n6e0fsj84sbn,2,0,a24,4,4.0,1.0,10.219,1,1
mk6xntm62w91n6e0fsj84sbn,3,0,a28,7,7.0,1.0,12.446,1,1
mk6xntm62w91n6e0fsj84sbn,4,0,a36,1,2.0,0.0,16.917,1,1
mk6xntm62w91n6e0fsj84sbn,5,0,a43,4,4.0,1.0,13.707,1,1
mk6xntm62w91n6e0fsj84sbn,6,0,a48,5,,,,1,1
mk6xntm62w91n6e0fsj84sbn,7,0,a49,6,3.0,0.0,16.647,1,1
mk6xntm62w91n6e0fsj84sbn,8,0,a53,0,6.0,0.0,23.623,1,1
mk6xntm62w91n6e0fsj84sbn,9,0,a55,1,6.0,0.0,11.057,1,1
mng3ey5qtxa7ix3z2pwzg1ai,1,0,a11,4,4.0,1.0,16.988,1,1
mng3ey5qtxa7ix3z2pwzg1ai,2,0,a24,4,4.0,1.0,22.918,1,1
mng3ey5qtxa7ix3z2pwzg1ai,3,0,a28,7,7.0,1.0,28.402,1,1
mng3ey5qtxa7ix3z2pwzg1ai,4,0,a36,1,7.0,0.0,26.218,1,1
mng3ey5qtxa7ix3z2pwzg1ai,5,0,a43,4,4.0,1.0,20.655,1,1
mng3ey5qtxa7ix3z2pwzg1ai,6,0,a48,5,7.0,0.0,28.627,1,1
mng3ey5qtxa7ix3z2pwzg1ai,7,0,a49,6,6.0,1.0,12.532,1,1
mng3ey5qtxa7ix3z2pwzg1ai,8,0,a53,0,0.0,1.0,28.107,1,1
mng3ey5qtxa7ix3z2pwzg1ai,9,0,a55,1,3.0,0.0,29.553,1,1
mswmt4qleig2yt0oh8a8n27m,1,0,a11,4,1.0,0.0,8.449,1,1
mswmt4qleig2yt0oh8a8n27m,2,0,a24,4,4.0,1.0,11.15,1,1
mswmt4qleig2yt0oh8a8n27m,3,0,a28,7,7.0,1.0,7.72,1,1
mswmt4qleig2yt0oh8a8n27m,4,0,a36,1,2.0,0.0,12.602,1,1
mswmt4qleig2yt0oh8a8n27m,5,0,a43,4,4.0,1.0,9.782,1,1
mswmt4qleig2yt0oh8a8n27m,6,0,a48,5,5.0,1.0,10.406,1,1
mswmt4qleig2yt0oh8a8n27m,7,0,a49,6,6.0,1.0,12.306,1,1
mswmt4qleig2yt0oh8a8n27m,8,0,a53,0,0.0,1.0,6.302,1,1
mswmt4qleig2yt0oh8a8n27m,9,0,a55,1,0.0,0.0,16.914,1,1
mw5r4darxp61hmv2w1iwkosq,1,0,a11,4,0.0,0.0,10.424,1,1
mw5r4darxp61hmv2w1iwkosq,2,0,a24,4,4.0,1.0,7.76,1,1
mw5r4darxp61hmv2w1iwkosq,3,0,a28,7,1.0,0.0,14.257,1,1
mw5r4darxp61hmv2w1iwkosq,4,0,a36,1,2.0,0.0,11.481,1,1
mw5r4darxp61hmv2w1iwkosq,5,0,a43,4,0.0,0.0,7.286,1,1
mw5r4darxp61hmv2w1iwkosq,6,0,a48,5,5.0,1.0,2.017,1,1
mw5r4darxp61hmv2w1iwkosq,7,0,a49,6,2.0,0.0,5.252,1,1
mw5r4darxp61hmv2w1iwkosq,8,0,a53,0,5.0,0.0,1.938,1,1
mw5r4darxp61hmv2w1iwkosq,9,0,a55,1,4.0,0.0,7.517,1,1
mye510vhgdmfdevtglsk8t7c,1,0,a11,4,1.0,0.0,18.714,1,1
mye510vhgdmfdevtglsk8t7c,2,0,a24,4,4.0,1.0,10.945,1,1
mye510vhgdmfdevtglsk8t7c,3,0,a28,7,7.0,1.0,16.415,1,1
mye510vhgdmfdevtglsk8t7c,4,0,a36,1,0.0,0.0,25.6,1,1
mye510vhgdmfdevtglsk8t7c,5,0,a43,4,7.0,0.0,27.382,1,1
mye510vhgdmfdevtglsk8t7c,6,0,a48,5,7.0,0.0,19.314,1,1
mye510vhgdmfdevtglsk8t7c,7,0,a49,6,6.0,1.0,13.297,1,1
mye510vhgdmfdevtglsk8t7c,8,0,a53,0,0.0,1.0,15.967,1,1
mye510vhgdmfdevtglsk8t7c,9,0,a55,1,5.0,0.0,19.654,1,1
n65b9vugk5sxia28xuilt3ix,1,0,a11,4,5.0,0.0,10.901,1,1
n65b9vugk5sxia28xuilt3ix,2,0,a24,4,4.0,1.0,27.376,1,1
n65b9vugk5sxia28xuilt3ix,3,0,a28,7,3.0,0.0,11.017,1,1
n65b9vugk5sxia28xuilt3ix,4,0,a36,1,1.0,1.0,24.868,1,1
n65b9vugk5sxia28xuilt3ix,5,0,a43,4,,,,1,1
n65b9vugk5sxia28xuilt3ix,6,0,a48,5,4.0,0.0,28.226,1,1
n65b9vugk5sxia28xuilt3ix,7,0,a49,6,0.0,0.0,20.504,1,1
n65b9vugk5sxia28xuilt3ix,8,0,a53,0,0.0,1.0,10.061,1,1
n65b9vugk5sxia28xuilt3ix,9,0,a55,1,0.0,0.0,28.728,1,1
n6nobonvd0h4v86gwoqfveir,1,0,a11,4,4.0,1.0,17.254,1,1
n6nobonvd0h4v86gwoqfveir,2,0,a24,4,3.0,0.0,26.524,1,1
n6nobonvd0h4v86gwoqfveir,3,0,a28,7,7.0,1.0,8.163,1,1
n6nobonvd0h4v86gwoqfveir,4,0,a36,1,4.0,0.0,28.122,1,1
n6nobonvd0h4v86gwoqfveir,5,0,a43,4,4.0,1.0,13.273,1,1
n6nobonvd0h4v86gwoqfveir,6,0,a48,5,6.0,0.0,22.863,1,1
n6nobonvd0h4v86gwoqfveir,7,0,a49,6,6.0,1.0,19.698,1,1
n6nobonvd0h4v86gwoqfveir,8,0,a53,0,1.0,0.0,10.697,1,1
n6nobonvd0h4v86gwoqfveir,9,0,a55,1,6.0,0.0,6.529,1,1
n7mu2jlh4ti5d0h6pibdx4sw,1,0,a11,4,0.0,0.0,8.437,1,1
n7mu2jlh4ti5d0h6pibdx4sw,2,0,a24,4,5.0,0.0,18.904,1,1
n7mu2jlh4ti5d0h6pibdx4sw,3,0,a28,7,7.0,1.0,8.301,1,1
n7mu2jlh4ti5d0h6pibdx4sw,4,0,a36,1,1.0,1.0,22.38,1,1
n7mu2jlh4ti5d0h6pibdx4sw,5,0,a43,4,4.0,1.0,19.884,1,1
n7mu2jlh4ti5d0h6pibdx4sw,6,0,a48,5,5.0,1.0,26.878,1,1
n7mu2jlh4ti5d0h6pibdx4sw,7,0,a49,6,6.0,1.0,8.092,1,1
n7mu2jlh4ti5d0h6pibdx4sw,8,0,a53,0,0.0,1.0,25.817,1,1
n7mu2jlh4ti5d0h6pibdx4sw,9,0,a55,1,1.0,1.0,28.318,1,1
nxwfvhkbqvietsthlfsnkbf3,1,0,a11,4,4.0,1.0,8.034,1,1
nxwfvhkbqvietsthlfsnkbf3,2,0,a24,4,4.0,1.0,14.001,1,1
nxwfvhkbqvietsthlfsnkbf3,3,0,a28,7,7.0,1.0,8.785,1,1
nxwfvhkbqvietsthlfsnkbf3,4,0,a36,1,6.0,0.0,14.158,1,1
nxwfvhkbqvietsthlfsnkbf3,5,0,a43,4,3.0,0.0,13.827,1,1
nxwfvhkbqvietsthlfsnkbf3,6,0,a48,5,6.0,0.0,8.347,1,1
nxwfvhkbqvietsthlfsnkbf3,7,0,a49,6,6.0,1.0,5.651,1,1
nxwfvhkbqvietsthlfsnkbf3,8,0,a53,0,6.0,0.0,5.976,1,1
nxwfvhkbqvietsthlfsnkbf3,9,0,a55,1,2.0,0.0,12.751,1,1
o6car17xnr6q7oun43y55x56,1,0,a11,4,4.0,1.0,14.236,1,1
o6car17xnr6q7oun43y55x56,2,0,a24,4,0.0,0.0,14.956,1,1
o6car17xnr6q7oun43y55x56,3,0,a28,7,7.0,1.0,22.168,1,1
o6car17xnr6q7oun43y55x56,4,0,a36,1,1.0,1.0,28.954,1,1
o6car17xnr6q7oun43y55x56,5,0,a43,4,4.0,1.0,29.639,1,1
o6car17xnr6q7oun43y55x56,6,0,a48,5,2.0,0.0,29.69,1,1
o6car17xnr6q7oun43y55x56,7,0,a49,6,6.0,1.0,11.283,1,1
o6car17xnr6q7oun43y55x56,8,0,a53,0,1.0,0.0,19.217,1,1
o6car17xnr6q7oun43y55x56,9,0,a55,1,6.0,0.0,14.102,1,1
oax11o9wyud7rz0zvt9icd01,1,0,a11,4,1.0,0.0,3.415,1,1
oax11o9wyud7rz0zvt9icd01,2,0,a24,4,5.0,0.0,6.816,1,1
oax11o9wyud7rz0zvt9icd01,3,0,a28,7,7.0,1.0,4.535,1,1
oax11o9wyud7rz0zvt9icd01,4,0,a36,1,5.0,0.0,5.621,1,1
oax11o9wyud7rz0zvt9icd01,5,0,a43,4,7.0,0.0,6.138,1,1
oax11o9wyud7rz0zvt9icd01,6,0,a48,5,7.0,0.0,7.375,1,1
oax11o9wyud7rz0zvt9icd01,7,0,a49,6,3.0,0.0,8.536,1,1
oax11o9wyud7rz0zvt9icd01,8,0,a53,0,1.0,0.0,12.218,1,1
oax11o9wyud7rz0zvt9icd01,9,0,a55,1,6.0,0.0,7.752,1,1
oh0m0fcu5ycl033erc7ndk8l,1,0,a11,4,0.0,0.0,18.559,1,1
oh0m0fcu5ycl033erc7ndk8l,2,0,a24,4,4.0,1.0,15.252,1,1
oh0m0fcu5ycl033erc7ndk8l,3,0,a28,7,7.0,1.0,8.086,1,1
oh0m0fcu5ycl033erc7ndk8l,4,0,a36,1,,,,1,1
oh0m0fcu5ycl033erc7ndk8l,5,0,a43,4,4.0,1.0,20.842,1,1
oh0m0fcu5ycl033erc7ndk8l,6,0,a48,5,7.0,0.0,26.516,1,1
oh0m0fcu5ycl033erc7ndk8l,7,0,a49,6,2.0,0.0,13.938,1,1
oh0m0fcu5ycl033erc7ndk8l,8,0,a53,0,3.0,0.0,14.223,1,1
oh0m0fcu5ycl033erc7ndk8l,9,0,a55,1,5.0,0.0,25.723,1,1
olch2d0t07wlzsckufyns7kp,1,0,a11,4,4.0,1.0,12.598,1,1
olch2d0t07wlzsckufyns7kp,2,0,a24,4,4.0,1.0,11.485,1,1
olch2d0t07wlzsckufyns7kp,3,0,a28,7,7.0,1.0,9.206,1,1
olch2d0t07wlzsckufyns7kp,4,0,a36,1,1.0,1.0,20.988,1,1
olch2d0t07wlzsckufyns7kp,5,0,a43,4,4.0,1.0,20.55,1,1
olch2d0t07wlzsckufyns7kp,6,0,a48,5,5.0,1.0,24.497,1,1
olch2d0t07wlzsckufyns7kp,7,0,a49,6,6.0,1.0,7.316,1,1
olch2d0t07wlzsckufyns7kp,8,0,a53,0,0.0,1.0,9.08,1,1
olch2d0t07wlzsckufyns7kp,9,0,a55,1,5.0,0.0,13.221,1,1
om1407e4jbsalfwj93lz8dhe,1,0,a11,4,0.0,0.0,2.293,1,1
om1407e4jbsalfwj93lz8dhe,2,0,a24,4,5.0,0.0,3.903,1,1
om1407e4jbsalfwj93lz8dhe,3,0,a28,7,3.0,0.0,2.127,1,1
om1407e4jbsalfwj93lz8dhe,4,0,a36,1,2.0,0.0,2.816,1,1
om1407e4jbsalfwj93lz8dhe,5,0,a43,4,3.0,0.0,3.92,1,1
om1407e4jbsalfwj93lz8dhe,6,0,a48,5,1.0,0.0,6.578,1,1
om1407e4jbsalfwj93lz8dhe,7,0,a49,6,6.0,1.0,27.747,1,1
om1407e4jbsalfwj93lz8dhe,8,0,a53,0,3.0,0.0,4.422,1,1
om1407e4jbsalfwj93lz8dhe,9,0,a55,1,3.0,0.0,3.699,1,1
op2ekinxv9a2npqflkr38e27,1,0,a11,4,5.0,0.0,15.33,1,1
op2ekinxv9a2npqflkr38e27,2,0,a24,4,5.0,0.0,8.484,1,1
op2ekinxv9a2npqflkr38e27,3,0,a28,7,2.0,0.0,6.515,1,1
op2ekinxv9a2npqflkr38e27,4,0,a36,1,7.0,0.0,8.372,1,1
op2ekinxv9a2npqflkr38e27,5,0,a43,4,0.0,0.0,8.795,1,1
op2ekinxv9a2npqflkr38e27,6,0,a48,5,5.0,1.0,0.995,1,1
op2ekinxv9a2npqflkr38e27,7,0,a49,6,6.0,1.0,4.645,1,1
op2ekinxv9a2npqflkr38e27,8,0,a53,0,1.0,0.0,2.204,1,1
op2ekinxv9a2npqflkr38e27,9,0,a55,1,0.0,0.0,1.365,1,1
ornqbqp2ad55v9eesvcd4d5m,1,0,a11,4,3.0,0.0,6.073,1,1
ornqbqp2ad55v9eesvcd4d5m,2,0,a24,4,4.0,1.0,15.053,1,1
ornqbqp2ad55v9eesvcd4d5m,3,0,a28,7,7.0,1.0,7.046,1,1
ornqbqp2ad55v9eesvcd4d5m,4,0,a36,1,2.0,0.0,10.731,1,1
ornqbqp2ad55v9eesvcd4d5m,5,0,a43,4,4.0,1.0,12.231,1,1
ornqbqp2ad55v9eesvcd4d5m,6,0,a48,5,4.0,0.0,9.054,1,1
ornqbqp2ad55v9eesvcd4d5m,7,0,a49,6,6.0,1.0,5.793,1,1
ornqbqp2ad55v9eesvcd4d5m,8,0,a53,0,6.0,0.0,8.148,1,1
ornqbqp2ad55v9eesvcd4d5m,9,0,a55,1,6.0,0.0,12.263,1,1
otwo6kleap3vmeouxfoldlbc,1,0,a11,4,4.0,1.0,6.256,1,1
otwo6kleap3vmeouxfoldlbc,2,0,a24,4,1.0,0.0,9.326,1,1
otwo6kleap3vmeouxfoldlbc,3,0,a28,7,7.0,1.0,5.274,1,1
otwo6kleap3vmeouxfoldlbc,4,0,a36,1,3.0,0.0,11.304,1,1
otwo6kleap3vmeouxfoldlbc,5,0,a43,4,0.0,0.0,11.766,1,1
otwo6kleap3vmeouxfoldlbc,6,0,a48,5,4.0,0.0,13.552,1,1
otwo6kleap3vmeouxfoldlbc,7,0,a49,6,4.0,0.0,4.615,1,1
